url,title,current_price,current_price_numeric,old_price,old_price_numeric,discount_percent,discount_numeric,isbn,publisher,author,pages,pages_numeric,language,cover_type,description,rating,rating_numeric,reviews_count,availability,labels,categories,image_url
https://alinino.az/product/genc-sairin-dilemmasi,Gənc şairin dilemması,4.24 AZN,4.24,4.99 AZN,4.99,−15%,15,9789952385748,Qanun Nəşriyyatı,Cəlil Cavanşir,96,96,Azərbaycan,Yumşaq,"Cəlil Cavanşirin ""Gənc şairin dilemması"" kitabı monopyes və hekayələrdən ibarətdir. Qadın təlaşla masaya yaxınlaşanda, üstümə dağılanşəraba fikir vermədən, qələmi çıxarıb avtoqraf yazmaqüçün hazırlaşırdım. Adını soruşmadan bir-iki cümlə xoşsöz yazıb, kitabı imzaladım və təbii ki, telefon nömrəmidə imzamın yanına yazmağı unutmadım. Qadın nə işləməşğul olduğuma fikir vermədən, işini görürdü. Sonra...Sonra hər şey sürətlə inkişaf etdi. Suyuşirin, qısasaçlı qadıncəld şəkildə dağılmış masanı səliqəyə saldı. Əliyləmasanın müvazinətini yoxlayıb, masanın hansı ayağınınyelləndiyini anladı və mənim nəzakətlə ona uzatdığım şeirmüasirkitabını cəld şəkildə əlimdən qapıb aşağı əyildi və kitabımımasanın yellənən ayağının altına qoydu. Nəfəsimi tutubonu izləyirdim...",5,5,10,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Müasir Azərbaycan Ədəbiyyatı",https://static.insales-cdn.com/r/tueiE5lov28/rs:fit:570:570:1/q:80/plain/images/products/1/8181/695926773/GENC_SHAIR_qapaq.jpg@jpg
https://alinino.az/product/mutlulugu-sende-bulan-senindir-otesi-misafir,"Mutluluğu Sende Bulan Senindir, Ötesi Misafir",8.82 AZN,8.82,16 AZN,16,−45%,45,9786254418891,Destek Yayınları,Hakan Mengüç,184,184,Türk dili,Yumşaq,"Kaybettiğin her şey, bir gün başka bir surette sana geri döner. Hepimiz eksiliriz zaman zaman, ama kaybetmeyiz aslında hiçbir şeyi. Kaybettiğimizi sandığımız her şey, başka suretlerdeki kazançlarımız olarak geri dönerler eninde sonunda. Hayat, çok daha adil ve çok da inceliklidir yaptığı hesaplarda. Saniyeler sonra ne olacağını bilmeden, yıllar sonrasının planlarını yapıyoruz. Oysa hayat her zaman sürprizlerle doludur yol arkadaşım. Hiçbir karşılaşmanın tesadüf olmadığı gibi senin de şu an bu kitabı eline alman tesadüf değil... Bu sayfalar, karşılaştığın zorluklarda sana manevi bir şifa sayılabilecek, derin ve samimi hikâyeler içeriyor. Umudunu asla kaybetme! Unutma, kalbinde iyilik biriktirenlerin yolu daima açıktır. Dünya çapında tanınan yazar Hakan Mengüç’ün Türkçede sekiz kitabı bulunmaktadır. Besteci ve müzisyen de olan Mengüç’ün kitapları 11 dile çevrilmiştir.",5,5,17,Mövcuddur,"Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Qeyri-Bədii Ədəbiyyat, Bədii Ədəbiyyat *, Bestseller, İş yoldaşları üçün hədiyyələr, Analar üçün hədiyyələr, Atalar üçün hədiyyələr, Sevgili üçün hədiyyələr, Müasir Türk Ədəbiyyatı, Bestseller, Bestseller, Psixologiya və Elm",https://static.insales-cdn.com/r/AMkM6jzEe-s/rs:fit:570:570:1/q:80/plain/images/products/1/2322/689899794/0002036399001-1.jpg@jpg
https://alinino.az/product/pisik-besiyi,Pişik beşiyi,10.19 AZN,10.19,11.99 AZN,11.99,−15%,15,9789952384796,Qanun Nəşriyyatı,Kurt Vonnequt,272,272,Azərbaycan,Yumşaq,"“Pişik beşiyi” romanı ən məşhur antiutopik əsərlərdəndir.Atom bombası haqqında kitab yazmaq istəyən Con materialtoplamaq üçün atom bombasının yaradılmasında iştirak etmişFeliks Honnikerin üç uşağına məktub yollayır. Sonrakı hadisələrKarib dənizində yerləşən balaca San-Lorenso adasındadavam edir. “Pişik beşiyi” bir uşaq oyununun adıdır. Bu oyundaip müxtəlif kombinasiyalarda barmaqlara dolanır.Parodiya üslubunda yazılmış əsər tez-tez bizi güldürsə də,daha çox düşünməyə vadar edir. Əsərin qaldırdığı problemləro qədər çoxdur ki, düşünməyə vaxt tapmırsan. Oxu zamanı hadisələrinkaleydoskopu vadar edir ki, mütaliəni yarımçıq saxlayıbözümüzə sual verək: “İndicə nə oxudum?” İkinci oxunuşundaisə sizdə tamamilə başqa bir təəssürat yaranacaq, əsərinbütün mənzərəsi gözləriniz önündə canlanacaq.",5,5,12,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Azərbaycan Və Dünya Klassikası, Bestseller",https://static.insales-cdn.com/r/NQWYMBJszqM/rs:fit:570:570:1/q:80/plain/images/products/1/3739/682479259/PISHIK_BESHIYI_qapaq.jpg@jpg
https://alinino.az/product/sonetler,Sonetlər,5.94 AZN,5.94,6.99 AZN,6.99,−15%,15,9789952384871,Qanun Nəşriyyatı,Uilyam Şekspir,176,176,Azərbaycan,Yumşaq,"Dahi Vilyam Şekspir dahiyanə pyeslərini yazmasaydı belə bir şair kimi ədəbiyyat tarixində qalacaqdı. Bu fikri deməyə əsas verən onun biri-birindən gözəl sonetləridir. Qərb dünyasında məşhurlaşan bu janrın adı belə Şekspirlə daha çox assosiasiya olunur. Onun zəngin sənət inciləri arasında sonetlər xüsusi yer tutur. Dərin fəlsəfi məna, güclü poetik hiss və bədii ümumiləşdirmə bu poeziya nümunələrini əsl masterlik səviyyəsinə qaldırır.",5,5,18,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bestseller, İş yoldaşları üçün hədiyyələr, Bədii Ədəbiyyat, Analar üçün hədiyyələr, Atalar üçün hədiyyələr, Sevgili üçün hədiyyələr, Azərbaycan Və Dünya Klassikası, Poeziya, Bestseller",https://static.insales-cdn.com/r/ODfMsYlv32M/rs:fit:570:570:1/q:80/plain/images/products/1/5593/682472921/SONETLER_qapaq.jpg@jpg
https://alinino.az/product/ayaqqabilarini-cixar,Ayaqqabılarını çıxar...,9.59 AZN,9.59,11.99 AZN,11.99,−20%,20,9789952384659,Əli və Nino Nəşriyyatı və Qanun Nəşriyyatı,Etel Lilian Voyniç,488,488,Azərbaycan,Yumşaq,"“Ayaqqabılarını çıxar” əsəri özlüyündə tamamlanmış birroman olsa da, əslində, o, dörd nəsli əhatə edən ailə salnaməsiniüzə çıxarmalı idi. Lakin bütün həyatımı müşayiət edən buromanlar seriyası xronoloji nizamla yaranmayıb.“Ovod” əsərində hadisələr İtaliyada, 1848-ci il inqilabı ilənəticələnən siyasi və ideoloji münaqişələrin baş verdiyi vaxtdacərəyan edir. Əsər 1897-ci ildə qələmə alınıb və mən o zamanəsərin yarıitalyan olan baş qəhrəmanının əsli-kökü barədə,demək olar, heç nə bilmirdim.“Qırılmış dostluq” (1910) elə həmin qəhrəmanınhəyatının bir epizodundan bəhs edir.1911-ci ildə ədəbiyyatı bir kənara buraxıb, musiqi yazmağabaşladım. Və aradakı iki roman yazılmadı – bu kitabdauşaqlıq və yeniyetməlik vaxtlarından bəhs edilən gənc oğlanvə qızın həyatı barədə və onların İtaliyaya gedən, sonralarOvodun anası olacaq qızı haqqında. O insanların taleyi barədə“Ayaqqabılarını çıxar” romanının “SON SÖZ”ündə danışılır.",5,5,14,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bestseller, İş yoldaşları üçün hədiyyələr, Bədii Ədəbiyyat, Analar üçün hədiyyələr, Atalar üçün hədiyyələr, Sevgili üçün hədiyyələr, Azərbaycan Və Dünya Klassikası, Bestseller",https://static.insales-cdn.com/r/L6-MXnUk4PM/rs:fit:570:570:1/q:80/plain/images/products/1/6937/681605913/AYAQQABILARINI_CIXAR_qapaq.jpg@jpg
https://alinino.az/product/portret-doriana-greya-7f9eac,Портрет Дориана Грея,15.03 AZN,15.03,16.70 AZN,16.70,−10%,10,9785389218611,Азбука,Оскар Уайльд,480,480,Rus dili,Твердый,,0,0,0,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bədii Ədəbiyyat, Bestseller, İş yoldaşları üçün hədiyyələr, Sevgili üçün hədiyyələr, Bestseller, Dünya Klassikası",https://static.insales-cdn.com/r/s27HKVXkK44/rs:fit:570:570:1/q:80/plain/images/products/1/2860/680045356/uk810155.jpg@jpg
https://alinino.az/product/ali-i-nino-kinooblozhka,Али и Нино (кинообложка),22.50 AZN,22.50,25 AZN,25,−10%,10,9785389210837,Азбука,Курбан Саид,320,320,Rus dili,Твердый,,0,0,0,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Bestseller, Bestseller, Dünya Klassikası",https://static.insales-cdn.com/r/8WTjlH4RUMw/rs:fit:570:570:1/q:80/plain/images/products/1/2907/680045403/uk952273.jpg@jpg
https://alinino.az/product/psixoanalizle-ilkin-tanisliq-2,Psixoanalizlə ilkin tanışlıq,11.04 AZN,11.04,12.99 AZN,12.99,−15%,15,2000051327963,Qanun Nəşriyyatı,Ziqmund Freyd,320,320,Azərbaycan,Yumşaq,"Psixoanaliz təliminin yaradıcısı olan Ziqmund Freydinsizə təqdim etdiyimiz bu kitabı onun geniş dinləyici auditoriyasıüçün oxuduğu mühazirələrin birinci bölümüdür.Adından da göründüyü kimi, bu əsər psixoanaliz təliminidaha geniş çevrədə, anlaşıqlı bir dildə tanıtmaq məqsədigüdür. Freydin təlimini öyrənmək istəyən anadilli oxucularımızınişinə yarayacağını düşündüyümüz üçün bu kitabıdilimizə çevirib yayınlamağı gərəkli sayırıq.",5,5,17,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Biznes, psixologiya, motivasiya, Bestseller, Bestseller, Bestseller, Psixologiya və biznes, Psixologiya və fərdi inkişaf, Psixologiya və fərdi inkişaf",https://static.insales-cdn.com/r/RkNDrUQObhs/rs:fit:570:570:1/q:80/plain/images/products/1/1631/676726367/PSIXOANALIZLE_TANISHLIQ_qapaq.jpg@jpg
https://alinino.az/product/sato-3,Сато,22.14 AZN,22.14,24.60 AZN,24.60,−10%,10,9785001397083,Альпина нон-фикшн,Рагим Джафаров,304,304,Rus dili,Твердый,,5,5,2,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bədii Ədəbiyyat, Bestseller, İş yoldaşları üçün hədiyyələr, Sevgili üçün hədiyyələr, Bestseller, Müasir Xarici Nəşr",https://static.insales-cdn.com/r/LJzKcV8dgtY/rs:fit:570:570:1/q:80/plain/images/products/1/1451/670090667/uk602028.jpg@jpg
https://alinino.az/product/mark-i-ezra-20,Марк и Эзра 2.0,23.94 AZN,23.94,26.60 AZN,26.60,−10%,10,9785001397076,Альпина нон-фикшн,Рагим Джафаров,640,640,Rus dili,Твердый,"«Марк и Эзра. 2.0» - история об антикварном магазине, в котором продаются весьма необычные вещи. Хозяин лавки Марк Кауфман изучает историю последних 70 лет по подшивкам старых газет, при этом он ничего не знает о современности. Посетители с разных концов света приходят к нему, чтобы исполнить свои мечты, но далеко не всегда это приводит их к счастью. Сирота из приюта Эзра помогает Марку в лавке и постигает азы его работы, чтобы однажды оказаться на его месте. Во второй части книги читатель найдет ответы на вопросы, поставленные в первой. Роман «Марк и Эзра. 2.0» - это мастерский сплав фантастики, остросюжетного романа, психологической и философской прозы. Книга впервые будет опубликована целиком.",5,5,2,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bədii Ədəbiyyat, Bestseller, İş yoldaşları üçün hədiyyələr, Sevgili üçün hədiyyələr, Bestseller, Müasir Xarici Nəşr",https://static.insales-cdn.com/r/838C-0ouFh8/rs:fit:570:570:1/q:80/plain/images/products/1/1450/670090666/uk14720.jpg@jpg
https://alinino.az/product/ego-poslednie-dni,Его последние дни,22.14 AZN,22.14,24.60 AZN,24.60,−10%,10,9785001396376,Альпина нон-фикшн,Рагим Джафаров,270,270,Rus dili,Твердый,"Новая книга лауреата премий «НОС» и «Новые горизонты» - это роман о писателе. Чтобы добиться художественной достоверности книги, над которой работает, и правдоподобно описать пребывание в психиатрической клинике, он имитирует психическое расстройство. Но попасть в клинику оказывается гораздо проще, чем выйти из нее. «Его последние дни» - роман о границах психической нормы и природе творчества. О том, как мало человек понимает не только окружающую реальность, но и себя самого.",5,5,5,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bədii Ədəbiyyat, Bestseller, İş yoldaşları üçün hədiyyələr, Sevgili üçün hədiyyələr, Bestseller, Müasir Xarici Nəşr",https://static.insales-cdn.com/r/0OeCmu-0jU0/rs:fit:570:570:1/q:80/plain/images/products/1/1449/670090665/uk793580.jpg@jpg
https://alinino.az/product/daxili-muhendislik,Daxili mühəndislik,11.89 AZN,11.89,13.99 AZN,13.99,−15%,15,9789952383928,Qanun Nəşriyyatı,Sadquru,304,304,Azərbaycan,Yumşaq,"Sadhguru BMT, Google, General Electric, ƏmanətBankı, eləcə də, Oksford, Stenford, Harvard, Yel Universiteti, VortonBiznes Məktəbi, Massaçusets Texnologiya İnstitutu və s. dədaxil olmaqla, bütün dünyanın ən nüfuzlu müəssisələrində uğurlumühazirələrlə çıxış edib.",5,5,23,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Qeyri-Bədii Ədəbiyyat, Biznes, psixologiya, motivasiya, Bestseller, İş yoldaşları üçün hədiyyələr, Analar üçün hədiyyələr, Atalar üçün hədiyyələr, Sevgili üçün hədiyyələr, Bestseller, Psixologiya və biznes, Psixologiya və fərdi inkişaf, Psixologiya və fərdi inkişaf",https://static.insales-cdn.com/r/O6UzPhs4TW8/rs:fit:570:570:1/q:80/plain/images/products/1/4733/669340285/DAXILI_MUHENDISLIK_qapaq.jpg@jpg
https://alinino.az/product/telo-pomnit-vse-kakuyu-rol-psihologicheskaya-travma-igraet-v-zhizni-cheloveka-i-kakie-tehniki-pomogayut-ee-preodolet,Тело помнит все: какую роль психологическая травма играет в жизни человека и какие техники помогают ее преодолеть,13.68 AZN,13.68,15.20 AZN,15.20,−10%,10,9785041736798,Бомбора,Ван дер Колк Бессел,560,560,Rus dili,Мягкий,,0,0,0,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Psixologiya. Ezoterika",https://static.insales-cdn.com/r/sQJi4X-Wn88/rs:fit:570:570:1/q:80/plain/images/products/1/654/663700110/uk780835.jpg@jpg
https://alinino.az/product/yad-qadina-mektublar-2,Yad qadına məktublar,5.59 AZN,5.59,6.99 AZN,6.99,−20%,20,2000051237965,Əli və Nino Nəşriyyatı və Qanun Nəşriyyatı,Andre Morua,224,224,Azərbaycan,Yumşaq,"«Yad qadına məktublar» – insan qəlbinin mahir bilicisiadlandırılan görkəmli fransız yazıçısı Andre Moruanın(1885–1967) xüsusi janrda qələmə alınmış ən yaxşı əsəri,ədəbiyyat mütəxəssislərinin yekdil fikrincə, tayı-bərabəri olmayansənət incisi sayılır.Bioqrafik romanlarından fərqli olaraq, ümumilikdə 56essedən ibarət olan bu məktubları böyük sənətkarın «bəşərövladına səmimi ürək sözləri», yaxud «gələcək nəsillərə tövsiyələri» kimi də dəyərləndirmək mümkündür.",5,5,14,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat, Azərbaycan Və Dünya Klassikası, Bestseller",https://static.insales-cdn.com/r/VPVWHrCGzZc/rs:fit:570:570:1/q:80/plain/images/products/1/6167/662960151/YAD_QADINA_MEKTUBLAR_qapaq.jpg@jpg
https://alinino.az/product/itiraf-2,İtiraf,4.86 AZN,4.86,5.40 AZN,5.40,−10%,10,9786254292750,İş Bankası Kültür Yayınları,Lev Tolstoy,104,104,Türk dili,Yumşaq,"Lev Nikolayeviç Tolstoy (1828-1910): Anna Karenina, Savaş ve Barış, Diriliş’in büyük yazarı, yaşamının son otuz yılında kendini insan, aile, din, devlet, toplum, özgürlük, boyun eğme, başkaldırma, sanat ve estetik konularında kuramsal çalışmalara da verdi. Bu dönemde yazdığı roman ve öykülerinde yıllarca üzerinde düşündüğü insanlık sorunlarını edebi bir kurguyla ele aldı. Tolstoy’un 1882 yılında tamamladığı İtiraf, dinî sansür nedeniyle ilk kez 1884’te Cenevre’de basıldı. Rusya’daysa tam metin olarak ancak 1906 yılında yayımlanabildi. Hayatının hiçbir evresinde kendini sorgulamaktan, günahlarını itiraf etmekten geri durmayan Tolstoy, İtiraf’ı için bir mektubunda şunları yazar: “Yeni yapıtımın asıl hedefi, yaşamıma karşı okurda tiksinti uyandırmak.” İtiraf, 1870’lerde dünya görüşünde bir kırılma yaşayan Tolstoy’un, kendi deyimiyle “ikinci doğumu”ndan sonra yazdığı ilk eserdir.",5,5,3,Mövcuddur,"Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Dünya Və Türk Klassikası, Bestseller",https://static.insales-cdn.com/r/GtYFKLRwycU/rs:fit:570:570:1/q:80/plain/images/products/1/3692/657116780/0002012492001-1.jpg@jpg
https://alinino.az/product/guzgunun-catlamasi,Güzgünün çatlaması,8.92 AZN,8.92,10.49 AZN,10.49,−15%,15,9789952384741,Qanun Nəşriyyatı,Aqata Kristi,304,304,Azərbaycan,Yumşaq,"Aqata Kristinin ""Güzgünün çatlaması"" detektiv romanında əvvəlcə səfeh Hester Badkok kino kumiri, cazibədarMarina Qreqlə laqqırtı vurur, sonra isə Hesteri böyük birqıcolma tutur.Bəs ölümcül zəhər əslində kimin üçün nəzərdətutulmuşdu? Marinanın donmuş üz ifadəsi onun dəhşətlibir şeyə şahid olduğunun xəbərçisi idi. Ancaq başqalarımaddi sübut axtararkən, Ceyn Marpl çox fərqli biraraşdırma aparmaqda idi – insan təbiətini araşdırırdı.",5,5,23,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Detektivlər. Trillerlər",https://static.insales-cdn.com/r/HHbU0dE7NJI/rs:fit:570:570:1/q:80/plain/images/products/1/7466/656284970/GUZGUNUN_CATLAMASI_qapaq.jpg@jpg
https://alinino.az/product/rasskazy-sovremennyh-azerbaydzhanskih-pisateley,Рассказы современных азербайджанских писателей,11.89 AZN,11.89,13.99 AZN,13.99,−15%,15,9789952383812,Qanun Nəşriyyatı,,416,416,Rus dili,Мягкий,"В антологию вошли рассказы четырнадцати современ-ных азербайджанских прозаиков, среди которых авторымладшего, среднего и старшего поколений. Несмотря наширокий тематико-стилистический диапазон (от потокасознания и сюрреализма до экзистенциальных поискови автофикшена), под все эти тексты можно подвестиобщий знаменатель: для этой прозы характерны резкаясветотень, этическая доминанта, выпуклое изображениехарактеров и страстей. Авторы пишут о сложных челове-ческих отношениях в обществе, о психологических и со-циальных ситуациях, о событиях и бытии современногоАзербайджана.",5,5,2,Mövcuddur,"Bestseller, Ekspress","Rus Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bədii Ədəbiyyat, Bestseller, İş yoldaşları üçün hədiyyələr, Sevgili üçün hədiyyələr, Bestseller, Azərbaycan Ədəbiyyatı Rus Dilində",https://static.insales-cdn.com/r/rWUiIb1wkkc/rs:fit:570:570:1/q:80/plain/images/products/1/8137/652533705/2023-02-06-11-45-201675669520.png@png
https://alinino.az/product/gurur-ve-onyargi-2,Gurur ve Önyargı,20.88 AZN,20.88,23.20 AZN,23.20,−10%,10,9786257310376,Ren Kitap,Jane Austen,440,440,Türk dili,Yumşaq,,5,5,4,Mövcuddur,"Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Bədii Ədəbiyyat *, Bestseller, Dünya Və Türk Klassikası, Bestseller",https://static.insales-cdn.com/r/roZO6UR-3zQ/rs:fit:570:570:1/q:80/plain/images/products/1/1915/651659131/0001910501001-1.jpg@jpg
https://alinino.az/product/paranin-psikolojisi,Paranın Psikolojisi,31.68 AZN,31.68,35.20 AZN,35.20,−10%,10,9786057400659,Scala Yayıncılık,Morgan Housel,312,312,Türk dili,Yumşaq,,5,5,3,Mövcuddur,"Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Psixologiya və Elm",https://static.insales-cdn.com/r/UErsDn2ff9E/rs:fit:570:570:1/q:80/plain/images/products/1/1853/651659069/0001947376001-1.jpg@jpg
https://alinino.az/product/senin-sucun-degil-2,Senin Suçun Değil,18 AZN,18,20 AZN,20,−10%,10,9786057169143,Sahi Kitap,Beyhan Budak,264,264,Türk dili,Yumşaq,,5,5,3,Mövcuddur,"Bestseller, Ekspress","Türk Dilində Kitablar, Bestsellerlər, Qeyri-Bədii Ədəbiyyat, Bestseller, Bestseller, Psixologiya və Elm",https://static.insales-cdn.com/r/qd25RgHJl2M/rs:fit:570:570:1/q:80/plain/images/products/1/1597/651658813/0002022096001-1.jpg@jpg
https://alinino.az/product/ailesiz-yeni,Ailəsiz (yeni),8.49 AZN,8.49,9.99 AZN,9.99,−15%,15,2000050617966,Əli və Nino Nəşriyyatı və Qanun Nəşriyyatı,Hektor Malo,352,352,Azərbaycan,Yumşaq,"Əsər uzun müddət öz ata-anasının kim olduğunu bilməyən və yetim kimi yad adamların arasında dolaşan balaca Reminin həyatından və sərgüzəştlərindən bəhs edir.Yazıçı, Reminin həyatını, onun dostları – mehriban Barberen ananı, nəcib Vitalisi, sədaqətli dostu Mattianı, düşmənləri – qəddar Qarafolini, vicdansız Driskolu, hiyləgər Ceyms Milliqanı böyük məharətlə təsvir edir. H.Malo povestin tam hüquqlu iştirakçıları olan heyvanların – meymun Duşkanın, Kapi, Dolçe və Zerbino itlərin təsvirinə də böyük diqqət yetirir.",5,5,11,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Uşaq Ədəbiyyatı, Bestseller, Bestseller, Uşaqlar Üçün Bədii Ədəbiyyat, 6-12 yaş",https://static.insales-cdn.com/r/_LxmG96ibB0/rs:fit:570:570:1/q:80/plain/images/products/1/7655/648568295/2023-02-02-08-29-151675312155.png@png
https://alinino.az/product/eqreb,Əqrəb,8.46 AZN,8.46,8.90 AZN,8.90,−5%,5,9789952361544,Mayak Yayınları,Ceyhun Hidayətli,208,208,Azərbaycan,Yumşaq,Məşhur biznesmen Qurban Kazımovun sakit keçən həyatı birdən-birə alt üst olur. Həyatda hər şeydən dəyərli hesab etdiyi ailəsinin başına gələnlər onun da yaşamaq həvəsini öldürür. Türkiyədən yenicə qayıtmış dedektif Kənan Orucov baş verən hadisələrlə bağlı ona köməklik etməyə çalışır. Amma əldə etdiyi nəticə ....,5,5,15,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Detektivlər. Trillerlər",https://static.insales-cdn.com/r/cbRvnTcueo0/rs:fit:570:570:1/q:80/plain/images/products/1/1887/644400991/IMG-20230130-WA0036.jpg@jpg
https://alinino.az/product/olum-dalgasi,Ölüm dalğası,8.49 AZN,8.49,9.99 AZN,9.99,−15%,15,9789952384550,Qanun Nəşriyyatı,Aqata Kristi,280,280,Azərbaycan,Yumşaq,"Cazibədar gənc dul qadınla evləndikdən bir neçə həftə sonraQordon Kloud London bombardmanı zamanı faciəli şəkildəhəlak olur. Bir gecədə keçmiş xanım Anderhey Kloudlarvaridatının tək sahibi olur. Bundan bir qədər sonra cənab Kloudunbaldızı Erkül Puaronu qəribə bir missiya ilə ziyarət edir: o,cənab Anderheyin, xanım Kloudun birinci ərinin sağ olduğunuiddia edir. Puaro ruhların təkidi ilə itmiş insanı tapmağa şübhəilə yanaşır. Lakin qadının əsl məqsədini öyrənmək üçün bu fürsətiəldən vermir.",5,5,21,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Bestseller, Bədii Ədəbiyyat, Bestseller, Detektivlər. Trillerlər",https://static.insales-cdn.com/r/-sbq-wrTNGc/rs:fit:570:570:1/q:80/plain/images/products/1/8162/641490914/OLUM_DALGASI_qapaq.jpg@jpg
https://alinino.az/product/amerikan-cirki,Amerikan çirki,14.44 AZN,14.44,16.99 AZN,16.99,−15%,15,9789952384581,Qanun Nəşriyyatı,Cenni Kummins,560,560,Azərbaycan,Yumşaq,"Lidiya idealist jurnalist əri Sebastian və sevimli oğlu Luka ilə sevgi dolu bir həyat yaşayır. Lakin onların böyük ailələri ilə birlikdə qurduqları bu xoşbəxt ev birdən-birə alt-üst olur: Los Jardineros Lidiyanın ailəsinin on altı üzvünü öldürdü. Üstəlik, bu qətliama görə Lidiyanın dostu Xavyer məsuliyyət daşıyır. Lukadan başqa bütün ailəsini itirən Lidiya yaşadığı bu şeyin dəhşətindən tez bir zamanda çıxmalı, özünü və oğlunu xilas etməlidir. Sebastianın Los Jardineros və onun lideri Xavyer haqqında yayımladığı xəbərdən sonra bu qətliam Lidiya və Lukanın həyatlarını və ölülərini geridə qoyub kilometrlərlə səyahət etdikləri yol macərasına çevrilir. Lidia canından artıq sevdiyi oğlunu götürüb uzaqlara qaçır. Yolda onlar ABŞ-a can atan insan selinə qarışırlar. Yolçuların hamısının arxada qoyduğu maraqlı bir həyat hekayəsi var. Bəs çıxdıqları yol onlarıhara aparacaq? Gecə-gündüz səyahətdən sonra nəhayət Amerikaya çata biləcəklərmi? Xavyer onları izləyə biləcəkmi? Lidiya Xavyeri və yaşananları bağışlaya biləcəkmi?",5,5,15,Mövcuddur,"Bestseller, Ekspress","Azərbaycan Dilində Kitablar, Bestsellerlər, Xanımlar üçün hədiyyələr, Bəylər üçün hədiyyələr, Bestseller, İş yoldaşları üçün hədiyyələr, Bədii Ədəbiyyat, Analar üçün hədiyyələr, Atalar üçün hədiyyələr, Sevgili üçün hədiyyələr, Bestseller, Müasir Xarici Nəşrlər",https://static.insales-cdn.com/r/BIff3aWlBOo/rs:fit:570:570:1/q:80/plain/images/products/1/7099/641481659/AMERIKAN_CIRKI_qapaq.jpg@jpg
